"Player","Pos","Season","Age","Tm","Exp","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Pick"
"Omari Spellman","F","2018-2019",22,"ATL","R",0.476190476190476,0.421052631578947,0.51063829787234,0.573,0.666666666666667,0.00455866250100362,0.142348754448399,0.298932384341637,0.0569395017793594,0.135231316725979,0.0854092526690391,0.167259786476868,0.0427046263345196,0.0640569395017794,0.0818505338078292,0.206405693950178,0.284697508896797,0.0284697508896797,0.0249110320284697,0.0533807829181495,0.0355871886120996,0.0818505338078292,0.387900355871886,30
"Omer Asik","C","2018-2019",33,"CHI","8",0.383095664527438,0,0.386325475658817,0.385219816604848,0.327527147415065,0.00287789058075375,0.0458485957088301,0.118901198497303,0,0,0.0446313883635865,0.117105418812989,0.0199627485935934,0.0683572400715819,0.0448927271511346,0.176954816586475,0.227309946880754,0.0162355499637688,0.00846118257337551,0.0232103822627161,0.0484084295616452,0.108102817762469,0.114549355181501,0
"Omri Casspi","F","2018-2019",31,"MEM","9",0.493492391839697,0.385080534825871,0.511761192844521,0.529187825126007,0.6722551177843,0.00273476462822212,0.131048760883664,0.261767726487147,0.0134474019492855,0.0333825846898503,0.100843813387424,0.199121027721433,0.0659004875159613,0.10240651679391,0.0489137724055139,0.20260383552183,0.251009141142553,0.0500994827639278,0.0264005257275324,0.0231175228712175,0.0464615731350011,0.111329029116184,0.339926743430272,0
"Otto Porter","F","2018-2019",26,"WAS","5",0.543441990397206,0.448554306794784,0.58946512514293,0.630973196140244,0.821486173059768,0.00804650820584273,0.203847086105837,0.385181405986241,0.0679369442327869,0.162330905573716,0.134970413721622,0.2430369054334,0.0405297385258049,0.0487791903099083,0.0355619723341482,0.168631931085107,0.198457643422019,0.0703566669839155,0.0413916797932003,0.0133435156350375,0.0315105990593166,0.0562442977016547,0.52115707492018,0
"P.J. Tucker","F","2018-2019",34,"HOU","7",0.378557457212714,0.395394520547945,0.430570264765784,0.526695278969957,0.719616788321168,0.0058262946442694,0.0614786759735226,0.176992884117507,0.0615977805990502,0.150474578320537,0.0177783197171077,0.0418642805283951,0.012728112827865,0.0172424044235686,0.0400959232613909,0.157880643376118,0.195663538373453,0.0317001162654915,0.0284772182254197,0.00911270983213429,0.0334112961731455,0.0950709015835862,0.197729452362395,0
"Pascal Siakam","F","2018-2019",25,"TOR","2",0.51638679245283,0.225176470588235,0.612,0.553491362763916,0.584707792207792,0.00488506480253087,0.14975845410628,0.301962779961732,0.0241503800331415,0.0905714942982024,0.134836930328074,0.205033515093813,0.0312051181616399,0.0529716512003146,0.0481851500437201,0.158403819353414,0.211787814518461,0.082815734989648,0.0317876797017418,0.0260042651346999,0.0378243856504726,0.0898718623837107,0.364283059935234,27
"Pat Connaughton","G","2018-2019",26,"MIL","3",0.410607421875,0.318955102040816,0.491019736842105,0.518894645941278,0.884658469945355,0.00416444581840923,0.10168021217745,0.258852335509794,0.0439258516606583,0.147973107901218,0.0565127916102037,0.119160050099277,0.0178114950111322,0.0223279192456279,0.021691778597856,0.0770459254143646,0.114227983041901,0.0521958422510909,0.0187554521663274,0.0168799069496947,0.0328038674033149,0.0820984148293489,0.267372021754144,0
"Patrick Beverley","G","2018-2019",31,"LAC","6",0.38273057898336,0.400434839326869,0.379402783391264,0.489417413882638,0.82651369047619,0.0071315836171712,0.123681689726309,0.34360796856867,0.0712582932333098,0.20290568663454,0.0464606960389593,0.133054139217263,0.0425721504865368,0.0479329008713744,0.0384516992379896,0.0838811032668218,0.132973593725686,0.0911746603996201,0.0471440905463907,0.0165357951329938,0.061096176138118,0.103578102476504,0.339279071413745,0
"Patrick Patterson","F","2018-2019",30,"OKC","8",0.382560344827586,0.389252808988764,0.437296774193548,0.507884393063584,0.844591121495327,0.0039380081300813,0.0863896154218735,0.201075268817204,0.0364545190351642,0.119616390584133,0.0365561857497341,0.0922743290864733,0.034647550776583,0.0427201394943331,0.0273408892763732,0.129032258064516,0.151917224589166,0.0477667493796526,0.0417708030611257,0.0193548387096774,0.0252161079485558,0.0611565333729746,0.237583017077799,0
"Patty Mills","G","2018-2019",31,"SAS","9",0.384948976982097,0.381988648810117,0.422696650511061,0.496602271981216,0.800799209192035,0.0054089304145889,0.110475609015958,0.30208964212071,0.070429968227611,0.184690301918571,0.0479399398417742,0.11685116892089,0.0420925734597413,0.0470657892914765,0.0117948133266835,0.0652074143570145,0.0803107955987949,0.0957484368976612,0.0263900866950084,0.00474856368965823,0.0417275104305345,0.0674149564389118,0.337978029064826,0
"Pau Gasol","F-C","2018-2019",39,"SAS","17",0.450590645528598,0.358,0.472704807345666,0.484542646930017,0.753701491885893,0.00591073340334765,0.141980840359077,0.321980289667701,0.025531914893617,0.0687738839008047,0.122756647500836,0.259635577817448,0.0843928556774248,0.106012671062647,0.0714919249898318,0.255437699807905,0.327032070930264,0.13768988498252,0.0177471233181155,0.0398938080019556,0.0545924222571815,0.0722773820220794,0.39479471256794,0
"Paul George","F","2018-2019",29,"OKC","8",0.423220720720721,0.388565891472868,0.444776523702032,0.514581108829569,0.812947136563877,0.00908084032012195,0.194221463507867,0.452515324861468,0.0786113465500727,0.192340728379307,0.114664516706978,0.250568371453814,0.107224254271215,0.131216833449783,0.0263571218219299,0.120989086050561,0.151563220779978,0.0909455861948723,0.0479602855179571,0.0107689656869985,0.0773985487772104,0.0849285036484408,0.570852887876149,0
"Paul Millsap","F","2018-2019",34,"DEN","12",0.448790765100671,0.342492261492261,0.501642333310906,0.507008468005961,0.671869273073137,0.00757479501187796,0.144965453239433,0.320809129146767,0.0311669360469026,0.0938541032270379,0.117119132670306,0.233877892899375,0.0691751353082921,0.113401965011827,0.0558894363021154,0.168829623111407,0.226098982332829,0.0773894304293622,0.0295133873953064,0.035153312192853,0.0619837532422026,0.087478648237877,0.403426135368119,0
"PJ Dozier  (TW)","G","2018-2019",23,"BOS","1",0.443125,0.280180555555556,0.487375,0.493388888888889,0.650388888888889,0.00415502201897019,0.152526539278132,0.338004246284501,0.029723991507431,0.0936730360934182,0.122292993630573,0.244925690021231,0.0664968152866242,0.0936730360934183,0.0441613588110403,0.140127388535032,0.184203821656051,0.10140127388535,0.0368577494692144,0.0219108280254777,0.0645435244161359,0.0963057324840764,0.401443736730361,0
"Quincy Pondexter","G-F","2018-2019",31,"SAS","6",0.292111111111111,0.146757062146893,0.40472625698324,0.321792260692464,0.821067615658363,0.00224701137198288,0.0671814671814672,0.23087494273935,0.00979922507925326,0.116116116116116,0.0508744038155803,0.125675675675676,0.0529167006608469,0.0651361126975062,0.0322101656196459,0.102857142857143,0.146469049694856,0.0351383624941592,0.0271363156040859,0.0107367218732153,0.0452271926734766,0.137647058823529,0.21763461136109,0
"Quinn Cook","G","2018-2019",26,"GSW","2",0.459179487179487,0.38621359223301,0.503510204081633,0.537828282828283,0.890393700787402,0.00627249616149412,0.153669750088308,0.320870535714286,0.0540413533834586,0.134857142857143,0.103579260651629,0.19851743484556,0.03369140625,0.0367030201342282,0.0155407681940701,0.109245459928938,0.125879979395604,0.11196632796377,0.0180137844611529,0,0.0386009667024705,0.0731330267956239,0.391848434004474,0
"Rajon Rondo","G","2018-2019",33,"LAL","12",0.457014084507042,0.316405315614618,0.52836404494382,0.506251546391753,0.530029315960912,0.00643584647172439,0.131963573353542,0.277872794623858,0.0241470634055149,0.0858318344686938,0.101322458742962,0.187084892127818,0.0164200031157501,0.0273213438564713,0.0153519932145886,0.14566552843543,0.156955912135847,0.316000415433349,0.0429335403458835,0.00575914808073674,0.0936334514721919,0.0579419891405258,0.314311631294627,0
